_start,_stop,_time,_value,_field,_measurement,child,parent
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T15:24:20.715Z,Printer_4,parent,Tracking_comp,3DOR100024,Printer_4
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T15:52:19.551Z,3DOR100025,child,Tracking_comp,3DOR100025,3DOR100026
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T15:52:19.551Z,3DOR100026,parent,Tracking_comp,3DOR100025,3DOR100026
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T15:28:18.42Z,3DOR100025,child,Tracking_comp,3DOR100025,Printer_5
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T15:28:18.42Z,Printer_5,parent,Tracking_comp,3DOR100025,Printer_5
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T15:52:34.766Z,3DOR100026,child,Tracking_comp,3DOR100026,3DOR100026
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T15:52:34.766Z,3DOR100026,parent,Tracking_comp,3DOR100026,3DOR100026
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T15:32:58.718Z,3DOR100026,child,Tracking_comp,3DOR100026,Printer_6
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T15:32:58.718Z,Printer_6,parent,Tracking_comp,3DOR100026,Printer_6
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T15:52:20.842Z,3DOR100027,child,Tracking_comp,3DOR100027,3DOR100026
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T15:52:20.842Z,3DOR100026,parent,Tracking_comp,3DOR100027,3DOR100026
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T15:52:21.838Z,3DOR100028,child,Tracking_comp,3DOR100028,3DOR100026
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T15:52:21.838Z,3DOR100026,parent,Tracking_comp,3DOR100028,3DOR100026
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T15:41:58.28Z,3DOR100028,child,Tracking_comp,3DOR100028,Printer_8
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T15:41:58.28Z,Printer_8,parent,Tracking_comp,3DOR100028,Printer_8
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T15:52:22.577Z,3DOR100029,child,Tracking_comp,3DOR100029,3DOR100026
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T15:52:22.577Z,3DOR100026,parent,Tracking_comp,3DOR100029,3DOR100026
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T13:44:57.004Z,3DOR10003,child,Tracking_comp,3DOR10003,2546161408
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T13:44:57.004Z,2546161408,parent,Tracking_comp,3DOR10003,2546161408
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T14:18:14.629Z,3DOR10003,child,Tracking_comp,3DOR10003,ORBOX0014
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T14:18:14.629Z,ORBOX0014,parent,Tracking_comp,3DOR10003,ORBOX0014
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T15:53:17.814Z,3DOR100030,child,Tracking_comp,3DOR100030,ORBOX0017
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T15:53:17.814Z,ORBOX0017,parent,Tracking_comp,3DOR100030,ORBOX0017
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T15:49:47.787Z,3DOR100030,child,Tracking_comp,3DOR100030,Printer_10
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T15:49:47.787Z,Printer_10,parent,Tracking_comp,3DOR100030,Printer_10
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T16:37:03.423Z,3DOR100031,child,Tracking_comp,3DOR100031,ORBOX0015
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T16:37:03.423Z,ORBOX0015,parent,Tracking_comp,3DOR100031,ORBOX0015
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T15:57:24.488Z,3DOR100031,child,Tracking_comp,3DOR100031,Printer_1
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T15:57:24.488Z,Printer_1,parent,Tracking_comp,3DOR100031,Printer_1
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T16:38:02.32Z,3DOR100032,child,Tracking_comp,3DOR100032,ORBOX0015
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T16:38:02.32Z,ORBOX0015,parent,Tracking_comp,3DOR100032,ORBOX0015
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T16:01:57.055Z,3DOR100032,child,Tracking_comp,3DOR100032,Printer_2
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T16:01:57.055Z,Printer_2,parent,Tracking_comp,3DOR100032,Printer_2
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T16:38:30.878Z,3DOR100033,child,Tracking_comp,3DOR100033,ORBOX00115
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T16:38:30.878Z,ORBOX00115,parent,Tracking_comp,3DOR100033,ORBOX00115
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T16:06:08.418Z,3DOR100033,child,Tracking_comp,3DOR100033,Printer_3
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T16:06:08.418Z,Printer_3,parent,Tracking_comp,3DOR100033,Printer_3
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T16:38:31.565Z,3DOR100034,child,Tracking_comp,3DOR100034,ORBOX00115
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T16:38:31.565Z,ORBOX00115,parent,Tracking_comp,3DOR100034,ORBOX00115
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T16:14:25.365Z,3DOR100034,child,Tracking_comp,3DOR100034,Printer_5
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T16:14:25.365Z,Printer_5,parent,Tracking_comp,3DOR100034,Printer_5
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T16:38:29.301Z,3DOR100035,child,Tracking_comp,3DOR100035,ORBOX00115
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T16:38:29.301Z,ORBOX00115,parent,Tracking_comp,3DOR100035,ORBOX00115
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T16:10:04.048Z,3DOR100035,child,Tracking_comp,3DOR100035,Printer_5
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T16:10:04.048Z,Printer_5,parent,Tracking_comp,3DOR100035,Printer_5
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T16:38:28.585Z,3DOR100036,child,Tracking_comp,3DOR100036,ORBOX00115
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T16:38:28.585Z,ORBOX00115,parent,Tracking_comp,3DOR100036,ORBOX00115
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T16:18:32.176Z,3DOR100036,child,Tracking_comp,3DOR100036,Printer_6
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T16:18:32.176Z,Printer_6,parent,Tracking_comp,3DOR100036,Printer_6
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T16:38:30.137Z,3DOR100037,child,Tracking_comp,3DOR100037,ORBOX00115
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T16:38:30.137Z,ORBOX00115,parent,Tracking_comp,3DOR100037,ORBOX00115
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T16:22:43.533Z,3DOR100037,child,Tracking_comp,3DOR100037,Printer_7
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T16:22:43.533Z,Printer_7,parent,Tracking_comp,3DOR100037,Printer_7
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T16:37:58.163Z,3DOR100038,child,Tracking_comp,3DOR100038,ORBOX0015
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T16:37:58.163Z,ORBOX0015,parent,Tracking_comp,3DOR100038,ORBOX0015
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T16:26:50.341Z,3DOR100038,child,Tracking_comp,3DOR100038,Printer_8
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T16:26:50.341Z,Printer_8,parent,Tracking_comp,3DOR100038,Printer_8
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T16:38:00.232Z,3DOR100039,child,Tracking_comp,3DOR100039,ORBOX0015
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T16:38:00.232Z,ORBOX0015,parent,Tracking_comp,3DOR100039,ORBOX0015
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T16:30:57.334Z,3DOR100039,child,Tracking_comp,3DOR100039,Printer_9
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T16:30:57.334Z,Printer_9,parent,Tracking_comp,3DOR100039,Printer_9
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T14:18:16.706Z,3DOR10004,child,Tracking_comp,3DOR10004,ORBOX0014
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T14:18:16.706Z,ORBOX0014,parent,Tracking_comp,3DOR10004,ORBOX0014
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T13:49:14.302Z,3DOR10004,child,Tracking_comp,3DOR10004,Printer_4
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T13:49:14.302Z,Printer_4,parent,Tracking_comp,3DOR10004,Printer_4
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T16:37:55.57Z,3DOR100040,child,Tracking_comp,3DOR100040,ORBOX0015
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T16:37:55.57Z,ORBOX0015,parent,Tracking_comp,3DOR100040,ORBOX0015
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T16:34:51.641Z,3DOR100040,child,Tracking_comp,3DOR100040,Printer_10
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T16:34:51.641Z,Printer_10,parent,Tracking_comp,3DOR100040,Printer_10
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T17:22:40.019Z,3DOR100041,child,Tracking_comp,3DOR100041,ORBOX0012
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T17:22:40.019Z,ORBOX0012,parent,Tracking_comp,3DOR100041,ORBOX0012
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T16:43:55.017Z,3DOR100041,child,Tracking_comp,3DOR100041,Printer_1
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T16:43:55.017Z,Printer_1,parent,Tracking_comp,3DOR100041,Printer_1
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T17:23:12.948Z,3DOR100042,child,Tracking_comp,3DOR100042,ORBOX00119
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T17:23:12.948Z,ORBOX00119,parent,Tracking_comp,3DOR100042,ORBOX00119
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T16:48:46.96Z,3DOR100042,child,Tracking_comp,3DOR100042,Printer_2
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T16:48:46.96Z,Printer_2,parent,Tracking_comp,3DOR100042,Printer_2
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T17:22:41.314Z,3DOR100043,child,Tracking_comp,3DOR100043,ORBOX0012
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T17:22:41.314Z,ORBOX0012,parent,Tracking_comp,3DOR100043,ORBOX0012
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T16:52:53.829Z,3DOR100043,child,Tracking_comp,3DOR100043,Printer_3
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T16:52:53.829Z,Printer_3,parent,Tracking_comp,3DOR100043,Printer_3
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T17:23:10.13Z,3DOR100044,child,Tracking_comp,3DOR100044,ORBOX00119
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T17:23:10.13Z,ORBOX00119,parent,Tracking_comp,3DOR100044,ORBOX00119
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T17:22:40.645Z,3DOR100045,child,Tracking_comp,3DOR100045,ORBOX0012
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T17:22:40.645Z,ORBOX0012,parent,Tracking_comp,3DOR100045,ORBOX0012
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T17:00:55.175Z,3DOR100045,child,Tracking_comp,3DOR100045,Printer_5
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T17:00:55.175Z,Printer_5,parent,Tracking_comp,3DOR100045,Printer_5
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T17:23:12.306Z,3DOR100046,child,Tracking_comp,3DOR100046,ORBOX00119
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T17:23:12.306Z,ORBOX00119,parent,Tracking_comp,3DOR100046,ORBOX00119
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T17:05:20.115Z,3DOR100046,child,Tracking_comp,3DOR100046,Printer_6
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T17:05:20.115Z,Printer_6,parent,Tracking_comp,3DOR100046,Printer_6
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T17:22:39.321Z,3DOR100047,child,Tracking_comp,3DOR100047,ORBOX0012
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T17:22:39.321Z,ORBOX0012,parent,Tracking_comp,3DOR100047,ORBOX0012
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T17:09:39.905Z,3DOR100047,child,Tracking_comp,3DOR100047,Printer_7
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T17:09:39.905Z,Printer_7,parent,Tracking_comp,3DOR100047,Printer_7
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T17:23:13.676Z,3DOR100048,child,Tracking_comp,3DOR100048,ORBOX00119
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T17:23:13.676Z,ORBOX00119,parent,Tracking_comp,3DOR100048,ORBOX00119
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T17:13:31.578Z,3DOR100048,child,Tracking_comp,3DOR100048,Printer_8
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T17:13:31.578Z,Printer_8,parent,Tracking_comp,3DOR100048,Printer_8
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T17:23:11.076Z,3DOR100049,child,Tracking_comp,3DOR100049,ORBOX00119
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T17:23:11.076Z,ORBOX00119,parent,Tracking_comp,3DOR100049,ORBOX00119
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T17:17:28.02Z,3DOR100049,child,Tracking_comp,3DOR100049,Printer_9
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T17:17:28.02Z,Printer_9,parent,Tracking_comp,3DOR100049,Printer_9
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T14:18:16.01Z,3DOR10005,child,Tracking_comp,3DOR10005,ORBOX0014
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T14:18:16.01Z,ORBOX0014,parent,Tracking_comp,3DOR10005,ORBOX0014
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T13:53:13.348Z,3DOR10005,child,Tracking_comp,3DOR10005,Printer_5
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T13:53:13.348Z,Printer_5,parent,Tracking_comp,3DOR10005,Printer_5
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T17:22:38.524Z,3DOR100050,child,Tracking_comp,3DOR100050,ORBOX0012
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T17:22:38.524Z,ORBOX0012,parent,Tracking_comp,3DOR100050,ORBOX0012
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T17:21:07.969Z,3DOR100050,child,Tracking_comp,3DOR100050,Printer_10
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T17:21:07.969Z,Printer_10,parent,Tracking_comp,3DOR100050,Printer_10
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T18:08:17.283Z,3DOR100051,child,Tracking_comp,3DOR100051,ORBOX00117
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T18:08:17.283Z,ORBOX00117,parent,Tracking_comp,3DOR100051,ORBOX00117
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T17:27:52.791Z,3DOR100051,child,Tracking_comp,3DOR100051,Printer_1
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T17:27:52.791Z,Printer_1,parent,Tracking_comp,3DOR100051,Printer_1
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T18:08:03.176Z,3DOR100052,child,Tracking_comp,3DOR100052,ORBOX00118
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T18:08:03.176Z,ORBOX00118,parent,Tracking_comp,3DOR100052,ORBOX00118
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T17:34:30.913Z,3DOR100052,child,Tracking_comp,3DOR100052,Printer_2
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T17:34:30.913Z,Printer_2,parent,Tracking_comp,3DOR100052,Printer_2
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T18:08:19.276Z,3DOR100053,child,Tracking_comp,3DOR100053,ORBOX00117
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T18:08:19.276Z,ORBOX00117,parent,Tracking_comp,3DOR100053,ORBOX00117
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T17:38:15.701Z,3DOR100053,child,Tracking_comp,3DOR100053,Printer_3
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T17:38:15.701Z,Printer_3,parent,Tracking_comp,3DOR100053,Printer_3
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T18:08:01.935Z,3DOR100054,child,Tracking_comp,3DOR100054,ORBOX00118
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T18:08:01.935Z,ORBOX00118,parent,Tracking_comp,3DOR100054,ORBOX00118
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T17:42:12.333Z,3DOR100054,child,Tracking_comp,3DOR100054,Printer_4
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T17:42:12.333Z,Printer_4,parent,Tracking_comp,3DOR100054,Printer_4
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T18:08:03.73Z,3DOR100055,child,Tracking_comp,3DOR100055,ORBOX00118
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T18:08:03.73Z,ORBOX00118,parent,Tracking_comp,3DOR100055,ORBOX00118
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T17:46:11.062Z,3DOR100055,child,Tracking_comp,3DOR100055,Printer_5
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T17:46:11.062Z,Printer_5,parent,Tracking_comp,3DOR100055,Printer_5
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T18:08:04.375Z,3DOR100056,child,Tracking_comp,3DOR100056,ORBOX00118
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T18:08:04.375Z,ORBOX00118,parent,Tracking_comp,3DOR100056,ORBOX00118
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T17:50:02.793Z,3DOR100056,child,Tracking_comp,3DOR100056,Printer_6
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T17:50:02.793Z,Printer_6,parent,Tracking_comp,3DOR100056,Printer_6
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T18:08:14.953Z,3DOR100057,child,Tracking_comp,3DOR100057,ORBOX00117
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T18:08:14.953Z,ORBOX00117,parent,Tracking_comp,3DOR100057,ORBOX00117
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T17:54:10.678Z,3DOR100057,child,Tracking_comp,3DOR100057,Printer_7
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T17:54:10.678Z,Printer_7,parent,Tracking_comp,3DOR100057,Printer_7
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T18:08:15.589Z,3DOR100058,child,Tracking_comp,3DOR100058,ORBOX00117
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T18:08:15.589Z,ORBOX00117,parent,Tracking_comp,3DOR100058,ORBOX00117
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T17:57:43.479Z,3DOR100058,child,Tracking_comp,3DOR100058,Printer_8
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T17:57:43.479Z,Printer_8,parent,Tracking_comp,3DOR100058,Printer_8
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T18:08:02.584Z,3DOR100059,child,Tracking_comp,3DOR100059,ORBOX00118
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T18:08:02.584Z,ORBOX00118,parent,Tracking_comp,3DOR100059,ORBOX00118
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T18:01:35.929Z,3DOR100059,child,Tracking_comp,3DOR100059,Printer_9
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T18:01:35.929Z,Printer_9,parent,Tracking_comp,3DOR100059,Printer_9
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T14:17:22.222Z,3DOR10006,child,Tracking_comp,3DOR10006,ORBOX00116
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T14:17:22.222Z,ORBOX00116,parent,Tracking_comp,3DOR10006,ORBOX00116
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T13:57:27.172Z,3DOR10006,child,Tracking_comp,3DOR10006,Printer_6
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T13:57:27.172Z,Printer_6,parent,Tracking_comp,3DOR10006,Printer_6
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T18:08:16.242Z,3DOR100060,child,Tracking_comp,3DOR100060,ORBOX00117
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T18:08:16.242Z,ORBOX00117,parent,Tracking_comp,3DOR100060,ORBOX00117
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T18:05:28.188Z,3DOR100060,child,Tracking_comp,3DOR100060,Printer_10
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T18:05:28.188Z,Printer_10,parent,Tracking_comp,3DOR100060,Printer_10
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T19:24:50.685Z,3DOR100061,child,Tracking_comp,3DOR100061,ORBOX00121
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T19:24:50.685Z,ORBOX00121,parent,Tracking_comp,3DOR100061,ORBOX00121
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T18:46:47.903Z,3DOR100061,child,Tracking_comp,3DOR100061,Printer_1
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T18:46:47.903Z,Printer_1,parent,Tracking_comp,3DOR100061,Printer_1
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T19:24:51.462Z,3DOR100062,child,Tracking_comp,3DOR100062,ORBOX00121
2024-10-07T13:58:14.815293004Z,2024-11-06T13:58:14.815293004Z,2024-10-28T19:24:51.462Z,ORBOX00121,parent,Tracking_comp,3DOR100062,ORBOX00121
